airport,year,avg_arr_delay,carrier_delay,weather_delay,nas_delay,late_aircraft_delay,avg_fare,total_passengers,total_delay
EGE,2019,1690.3225806451612,17653.0,9343.0,11440.0,13964.0,434.92833333333334,538.0,52400.0
UIN,2019,1274.9166666666667,7269.0,781.0,1206.0,6043.0,,,15299.0
MGM,2019,1094.8372093023256,16711.0,7075.0,4596.0,18662.0,,,47044.0
STS,2019,1156.225806451613,20152.0,1255.0,5033.0,9403.0,191.42222222222222,1665.0,35843.0
DTW,2019,10786.544943820225,611145.0,180248.0,312788.0,813749.0,221.75989906832297,72738.0,1917930.0
ORD,2019,42749.536912751675,1530375.0,358262.0,2267606.0,2210275.0,231.62151717847377,315376.0,6366518.0
LAX,2019,19458.416666666668,915454.0,109652.0,524687.0,1011287.0,243.7808688620994,401965.0,2561080.0
SEA,2019,12264.13223140496,435590.0,53962.0,424073.0,567746.0,267.91078525641024,132496.0,1481371.0
SPN,2019,161.5,1232.0,79.0,183.0,444.0,,,1938.0
GST,2019,160.66666666666666,333.0,0.0,12.0,137.0,,,482.0
HDN,2019,563.5185185185185,5520.0,785.0,3860.0,5050.0,,,15215.0
OWB,2019,122.63636363636364,579.0,110.0,229.0,431.0,,,1349.0
EWR,2019,21907.483870967742,579437.0,105173.0,1830338.0,879075.0,247.06507679813558,234821.0,3394023.0
IND,2019,3361.0337078651687,201202.0,33189.0,93115.0,269707.0,237.6638068181818,32877.0,597213.0
ATL,2019,21767.70056497175,1309590.0,243450.0,814901.0,1480438.0,221.181357142857,168235.0,3848379.0
YUM,2019,1036.8,9543.0,293.0,1972.0,8928.0,,,20736.0
CLE,2019,3732.9055555555556,215800.0,39034.0,111304.0,305344.0,214.91463497453313,61265.0,671482.0
BIL,2019,712.2083333333334,21026.0,6719.0,6188.0,17256.0,185.785,192.0,51189.0
GRI,2019,336.64285714285717,3277.0,1331.0,1838.0,2933.0,,,9379.0
PPG,2019,97.0,899.0,0.0,0.0,26.0,,,925.0
MQT,2019,1620.5416666666667,7899.0,15812.0,2338.0,12822.0,,,38871.0
BFM,2019,280.0,788.0,0.0,1072.0,380.0,,,2240.0
PSE,2019,1697.5833333333333,8632.0,231.0,1970.0,9521.0,,,20354.0
EVV,2019,723.1692307692308,16062.0,5671.0,5979.0,19294.0,,,47006.0
CLT,2019,16115.773006134968,829400.0,115737.0,444659.0,1234451.0,237.78760593220338,62248.0,2624247.0
FWA,2019,2022.5384615384614,40455.0,11354.0,11492.0,41486.0,,,104787.0
USA,2019,1544.8333333333333,5757.0,1869.0,3198.0,7683.0,90.61,508.0,18507.0
ABR,2019,916.75,4792.0,1905.0,873.0,3431.0,,,11001.0
SBA,2019,1575.7857142857142,41544.0,6315.0,12356.0,50026.0,306.4083333333333,672.0,110241.0
MVY,2019,457.2857142857143,2469.0,391.0,1017.0,2473.0,229.13,255.0,6350.0
LBB,2019,1474.873015873016,33608.0,5273.0,11103.0,42902.0,196.72749999999996,2760.0,92886.0
TRI,2019,550.5818181818182,11318.0,4219.0,2534.0,12184.0,,,30255.0
PSE,2020,383.6,1266.0,0.0,231.0,421.0,,,1918.0
SJU,2019,4084.3125,169848.0,15690.0,66273.0,138923.0,,,390734.0
BUF,2019,2126.096153846154,127476.0,15420.0,43741.0,144494.0,205.36173758865246,21212.0,331131.0
DCA,2019,10781.05357142857,523050.0,72126.0,400148.0,814013.0,233.47244501466267,175950.0,1809337.0
CRP,2019,997.3188405797101,23921.0,4428.0,9927.0,30466.0,237.88,853.0,68742.0
TUL,2019,1310.3311688311687,69606.0,15745.0,31368.0,84989.0,262.6669090909091,7068.0,201708.0
SJC,2019,4634.231481481482,177981.0,10477.0,67495.0,243344.0,254.55353686635942,110234.0,499297.0
STC,2019,104.36363636363636,347.0,42.0,471.0,267.0,,,1127.0
RAP,2019,945.8630136986301,25456.0,9146.0,10555.0,23781.0,,,68938.0
STL,2019,4525.794871794872,242729.0,31416.0,112517.0,318236.0,238.8214767699115,42187.0,704898.0
SCE,2019,931.9677419354839,10485.0,4158.0,3394.0,10854.0,,,28891.0
SIT,2019,501.6470588235294,2591.0,605.0,1199.0,4133.0,,,8528.0
ILM,2019,1010.1168831168832,23176.0,4592.0,13028.0,36892.0,218.2126086956522,1120.0,77688.0
OMA,2019,1843.0490797546013,100320.0,20112.0,45362.0,134203.0,235.67859779299846,16231.0,299997.0
SBN,2019,2474.6041666666665,40151.0,18782.0,11098.0,48552.0,,,118583.0
KOA,2019,1117.4117647058824,32517.0,2062.0,15768.0,25300.0,,,75647.0
SHV,2019,1080.0365853658536,31069.0,9236.0,12227.0,36021.0,,,88553.0
SFB,2019,15221.333333333334,65828.0,13755.0,21518.0,80728.0,,,181829.0
FAR,2019,1076.7974683544303,35892.0,9883.0,13733.0,25543.0,212.41666666666666,971.0,85051.0
VEL,2019,651.5,2615.0,335.0,700.0,4168.0,,,7818.0
BFL,2019,1618.625,17887.0,704.0,3359.0,16712.0,,,38662.0
COS,2019,2035.2235294117647,71234.0,8866.0,23462.0,69254.0,244.5583333333333,1864.0,172816.0
AEX,2019,924.1052631578947,12753.0,2939.0,6511.0,12913.0,,,35116.0
BHM,2019,2068.4841269841268,89414.0,17046.0,38810.0,114658.0,273.1429411764706,9735.0,259928.0
SFO,2019,30943.65740740741,708500.0,102187.0,1536308.0,992788.0,277.51751382488476,270017.0,3339783.0
MEM,2019,2001.75,112338.0,19332.0,51852.0,128453.0,244.52382728592164,17528.0,311975.0
BFF,2019,995.6666666666666,6995.0,1032.0,1100.0,2821.0,,,11948.0
RKS,2019,959.3333333333334,3627.0,1903.0,1024.0,4864.0,,,11418.0
YAK,2019,408.0,679.0,121.0,930.0,3150.0,,,4880.0
JMS,2019,1902.3333333333333,11290.0,4451.0,1940.0,5147.0,,,22828.0
JNU,2019,1646.7058823529412,11436.0,1182.0,4599.0,10622.0,,,27839.0
ACY,2019,3262.4166666666665,5875.0,1635.0,16008.0,15485.0,100.45249999999999,1236.0,39003.0
OGS,2019,816.7894736842105,8660.0,590.0,1997.0,4253.0,,,15500.0
BGM,2019,1179.1666666666667,5793.0,3001.0,686.0,4590.0,,,14070.0
CID,2019,1036.4017857142858,36809.0,12021.0,20144.0,46968.0,211.98000000000002,515.0,115942.0
PIA,2019,858.9718309859155,21823.0,6280.0,8789.0,24040.0,229.11,196.0,60932.0
SPI,2019,874.3714285714286,12555.0,2375.0,4383.0,11250.0,,,30563.0
CGI,2019,1683.3333333333333,7885.0,1729.0,1309.0,9277.0,,,20200.0
VLD,2019,670.4166666666666,3398.0,1599.0,842.0,2206.0,,,8045.0
BQN,2019,1264.7777777777778,15607.0,1050.0,7637.0,21095.0,,,45389.0
LBL,2019,729.0833333333334,3416.0,387.0,898.0,4048.0,,,8749.0
RDM,2019,2542.6363636363635,23244.0,3403.0,5512.0,23622.0,223.55173913043475,1215.0,55781.0
JAX,2019,2318.1396648044692,156299.0,17580.0,74105.0,166494.0,229.42321428571427,27199.0,414478.0
DRT,2019,406.0,1147.0,259.0,1295.0,2171.0,,,4872.0
BET,2019,313.5,1470.0,1140.0,304.0,848.0,,,3762.0
DAY,2019,2052.504761904762,66779.0,15369.0,29642.0,103584.0,231.42733333333328,1786.0,215374.0
ELP,2019,1628.6451612903227,77085.0,9383.0,23034.0,92215.0,256.4142857142857,11654.0,201717.0
DVL,2019,1417.75,9564.0,1133.0,715.0,5601.0,,,17013.0
BKG,2019,450.375,755.0,0.0,1244.0,1604.0,,,3603.0
MMH,2020,1225.3333333333333,2192.0,346.0,239.0,899.0,,,3676.0
ABI,2019,1780.75,6048.0,1306.0,4945.0,9053.0,,,21352.0
EAR,2019,976.5,6227.0,957.0,1216.0,3318.0,,,11718.0
CYS,2019,602.9166666666666,4422.0,465.0,389.0,1959.0,,,7235.0
SYR,2019,1261.7935483870967,65909.0,9792.0,29773.0,90001.0,197.7780882352941,5337.0,195475.0
HOU,2019,7229.191780821918,162052.0,17460.0,104711.0,241681.0,220.98123624023276,76325.0,525904.0
PLN,2019,1431.5,6045.0,7001.0,1203.0,2749.0,,,16998.0
SHD,2019,1707.5,8785.0,241.0,1149.0,10315.0,,,20490.0
HYA,2020,0.0,0.0,0.0,0.0,0.0,,,0.0
GST,2020,97.0,102.0,0.0,144.0,45.0,,,291.0
LIT,2019,1204.5153846153846,54318.0,11648.0,27602.0,62902.0,231.17232954545457,3605.0,156470.0
LWB,2019,1105.9166666666667,4661.0,1486.0,1566.0,5558.0,,,13271.0
FAI,2019,1033.6785714285713,11610.0,1492.0,5601.0,10208.0,,,28911.0
MFR,2019,1617.7777777777778,21235.0,2619.0,5073.0,29313.0,204.50599999999997,1393.0,58240.0
SUX,2019,1245.1666666666667,2984.0,1177.0,3770.0,7011.0,,,14942.0
RDU,2019,4407.005434782609,250719.0,37999.0,145640.0,375451.0,216.74986941580758,53518.0,809809.0
BQK,2019,1042.3333333333333,3657.0,2732.0,1411.0,4708.0,,,12508.0
CSG,2019,1068.75,5947.0,593.0,2025.0,4260.0,,,12825.0
FLL,2019,12521.568965517241,476797.0,48579.0,329609.0,594990.0,199.1697341628959,181534.0,1449975.0
SAF,2019,1048.65,8670.0,561.0,3364.0,8378.0,,,20973.0
BRO,2019,563.0192307692307,10332.0,2785.0,4879.0,11281.0,,,29277.0
ROC,2019,1345.75,70951.0,12526.0,32310.0,82684.0,192.97524509803924,6236.0,198471.0
XNA,2019,1382.0873015873017,55864.0,12988.0,35634.0,69575.0,339.8696666666666,3334.0,174061.0
CAE,2019,1163.1645569620252,28574.0,5230.0,11886.0,46168.0,234.62133333333333,1854.0,91858.0
DHN,2019,1207.0833333333333,4528.0,1417.0,1575.0,6872.0,,,14392.0
SLN,2019,1901.9166666666667,10680.0,836.0,1948.0,9359.0,,,22823.0
FCA,2019,481.03921568627453,8881.0,1932.0,4057.0,9638.0,274.666,274.0,24508.0
HIB,2019,408.6666666666667,1011.0,2390.0,586.0,901.0,,,4888.0
PUB,2019,1131.3333333333333,6978.0,237.0,2325.0,4036.0,,,13576.0
SNA,2019,3866.7023809523807,116070.0,16034.0,55726.0,136523.0,300.061409668835,86978.0,324353.0
GGG,2019,501.0833333333333,1372.0,1247.0,838.0,2556.0,,,6013.0
IAG,2019,221.66666666666666,2128.0,349.0,1090.0,1677.0,,,5244.0
FLG,2019,916.6363636363636,9814.0,312.0,1943.0,8095.0,,,20164.0
SDF,2019,2098.482269503546,105166.0,15355.0,43492.0,131085.0,233.69283368273932,14986.0,295098.0
BNA,2019,4833.6120218579235,299948.0,41924.0,139320.0,401891.0,223.17508558558558,60595.0,883083.0
RNO,2019,1707.421052631579,71438.0,7975.0,19884.0,94943.0,242.81841666666668,12850.0,194240.0
GTR,2019,923.3846153846154,4026.0,1336.0,1043.0,5599.0,,,12004.0
MCI,2019,3274.471590909091,202108.0,35847.0,88867.0,248650.0,233.49974719101124,38967.0,575472.0
PGV,2019,91.25,99.0,0.0,54.0,212.0,,,365.0
ASE,2019,12124.333333333334,58731.0,18216.0,26893.0,41631.0,399.61125000000004,510.0,145471.0
CKB,2019,850.9565217391304,8285.0,1197.0,1899.0,8191.0,,,19572.0
GTF,2019,483.5,5443.0,3056.0,1363.0,3676.0,,,13538.0
BOI,2019,1776.4166666666667,75157.0,10180.0,20105.0,86321.0,193.6067441860465,7897.0,191763.0
PBG,2019,896.6388888888889,16993.0,2055.0,3670.0,9561.0,242.7925,520.0,32279.0
HLN,2019,648.25,2130.0,2417.0,589.0,2643.0,,,7779.0
ALB,2019,1015.6666666666666,59663.0,12323.0,21532.0,61491.0,263.0659259259259,7056.0,155009.0
ABQ,2019,1677.0662251655629,100924.0,11496.0,32637.0,107605.0,252.69742857142847,19357.0,252662.0
HTS,2019,404.2857142857143,2957.0,1576.0,929.0,3026.0,,,8488.0
FAY,2019,818.38,11932.0,4980.0,4375.0,19499.0,,,40786.0
JAC,2019,1328.2962962962963,22046.0,8911.0,11515.0,29256.0,445.27875,505.0,71728.0
ICT,2019,1091.3359375,50443.0,10067.0,22409.0,56688.0,196.89363636363635,900.0,139607.0
MSY,2019,3718.4602272727275,209964.0,34815.0,128578.0,280167.0,215.56994047619048,56344.0,653524.0
MEI,2019,2053.0,11584.0,1117.0,3008.0,8920.0,,,24629.0
ANC,2019,2652.3846153846152,39202.0,10490.0,28113.0,57572.0,,,135377.0
PAH,2019,2212.8333333333335,13484.0,839.0,2074.0,10157.0,,,26554.0
GPT,2019,785.7625,19982.0,10592.0,8475.0,23725.0,,,62774.0
SAT,2019,2971.2297297297296,157245.0,25664.0,63422.0,192744.0,238.01212732919254,31572.0,439075.0
ATY,2019,801.2222222222222,2718.0,1463.0,819.0,2211.0,,,7211.0
ATW,2019,954.7627118644068,22813.0,8300.0,8173.0,17017.0,,,56303.0
LGA,2019,20764.839285714286,690959.0,164583.0,1639700.0,991310.0,237.24902238780805,237511.0,3486552.0
COU,2019,1063.25,14095.0,2326.0,6077.0,15773.0,,,38271.0
LAR,2019,1323.1666666666667,9383.0,2507.0,903.0,3085.0,,,15878.0
RDD,2019,2055.6666666666665,11872.0,825.0,1929.0,10042.0,,,24668.0
SGU,2019,2014.6153846153845,11398.0,667.0,4117.0,9973.0,,,26155.0
CVG,2019,4233.102564102564,179977.0,35826.0,107426.0,336684.0,217.18321296296298,32242.0,659913.0
IAD,2019,7491.71875,280158.0,62702.0,177134.0,438349.0,236.5435454545455,78421.0,958343.0
JFK,2019,18535.929203539825,582891.0,71352.0,677274.0,759773.0,240.02318942517587,205064.0,2091290.0
AZO,2019,867.2333333333333,8676.0,2626.0,4846.0,9869.0,,,26017.0
MSO,2019,566.6811594202899,14539.0,6673.0,5513.0,12376.0,,,39101.0
CWA,2019,1128.9333333333334,9010.0,8587.0,5010.0,11243.0,,,33850.0
HSV,2019,1211.121212121212,42382.0,8918.0,16256.0,52273.0,318.9266666666667,1588.0,119829.0
COD,2019,637.0909090909091,3955.0,384.0,529.0,2140.0,,,7008.0
UIN,2020,74.0,74.0,0.0,0.0,0.0,,,74.0
,2020,220.33333333333334,352.0,0.0,229.0,80.0,,,661.0
ORH,2020,240.375,2806.0,30.0,195.0,815.0,,,3846.0
EYW,2019,900.4130434782609,12655.0,5328.0,12314.0,11107.0,316.59933333333333,741.0,41404.0
MDT,2019,611.6410256410256,27556.0,6503.0,12796.0,24679.0,307.09833333333336,746.0,71534.0
SRQ,2019,806.7672413793103,33338.0,3873.0,19709.0,36598.0,235.81124999999997,4778.0,93518.0
JAN,2019,1311.5,41704.0,7552.0,16221.0,44658.0,,,110135.0
MYR,2019,1300.3846153846155,32826.0,5388.0,37303.0,59313.0,177.5622777777778,3732.0,134830.0
BOS,2019,17282.66459627329,681836.0,107098.0,927691.0,1064271.0,228.03331066571218,268613.0,2780896.0
CAK,2019,1516.0697674418604,42784.0,9174.0,15415.0,62989.0,236.36933489827857,4574.0,130362.0
BWI,2019,6258.84,297029.0,40184.0,201045.0,397395.0,215.42199626865676,148295.0,935653.0
CHO,2019,1570.2833333333333,30511.0,10606.0,14747.0,38202.0,219.43999999999997,211.0,94066.0
STT,2019,682.5333333333333,17271.0,797.0,7195.0,15679.0,,,40942.0
BTM,2019,343.0,1126.0,2190.0,257.0,543.0,,,4116.0
BIS,2019,984.6166666666667,22280.0,9269.0,6961.0,20505.0,212.52499999999998,301.0,59015.0
EAU,2019,1212.8333333333333,5360.0,1181.0,1421.0,6592.0,,,14554.0
DFW,2019,29656.44871794872,1363865.0,328590.0,1084179.0,1843960.0,255.04400375939844,223220.0,4620594.0
DLH,2019,1916.4375,16045.0,22461.0,4600.0,18033.0,,,61139.0
SUN,2019,794.0833333333334,3574.0,1249.0,1804.0,2885.0,,,9512.0
ISP,2019,3066.5416666666665,23663.0,1550.0,10171.0,38164.0,252.92665645135946,12010.0,73548.0
BMI,2019,714.4,14190.0,3266.0,5079.0,20329.0,,,42864.0
SMF,2019,4076.862068965517,163963.0,18906.0,49437.0,239794.0,282.06336111111113,44761.0,472100.0
HGR,2019,232.16666666666666,1070.0,749.0,265.0,702.0,,,2786.0
HNL,2019,5132.428571428572,182955.0,11660.0,45201.0,118777.0,,,358593.0
ROA,2019,442.2739726027397,12709.0,2379.0,4457.0,12704.0,,,32249.0
TYS,2019,2243.130081300813,88787.0,17139.0,42890.0,126965.0,242.5955448717949,5720.0,275781.0
FAT,2019,2073.457142857143,61052.0,4192.0,13611.0,66264.0,212.13,416.0,145119.0
ABE,2019,766.3421052631579,22482.0,5585.0,8038.0,22087.0,,,58192.0
FSM,2019,746.5142857142857,6874.0,2757.0,2455.0,14042.0,,,26128.0
ECP,2019,1132.4285714285713,28446.0,5047.0,8680.0,29155.0,237.065,543.0,71328.0
PSP,2019,1676.0752688172042,57109.0,7595.0,23781.0,67284.0,278.84608333333335,4557.0,155769.0
JLN,2019,741.1363636363636,5669.0,1168.0,3120.0,6289.0,,,16246.0
LAS,2019,13357.378787878788,505203.0,61283.0,422765.0,769822.0,215.59635416666663,145923.0,1759073.0
PSG,2019,552.5,1811.0,291.0,1043.0,3473.0,,,6618.0
ADK,2019,50.166666666666664,395.0,0.0,30.0,177.0,,,602.0
BDL,2019,2317.3986928104573,127786.0,21940.0,47270.0,156885.0,286.4462973484848,20039.0,353881.0
PHL,2019,10111.83125,496951.0,57116.0,414962.0,647209.0,266.0841805555555,70955.0,1616238.0
TLH,2019,950.0151515151515,19583.0,4464.0,9069.0,29504.0,256.23,411.0,62620.0
DRO,2019,1561.8181818181818,16756.0,3510.0,5898.0,25355.0,,,51519.0
HYA,2019,370.75,817.0,0.0,13.0,623.0,,,1453.0
MSN,2019,1563.093220338983,61213.0,13713.0,34214.0,75219.0,299.1927536231884,4362.0,184359.0
GFK,2019,992.0833333333334,5977.0,6974.0,3403.0,7356.0,,,23710.0
ROW,2019,928.8,7755.0,344.0,1579.0,4254.0,,,13932.0
BGR,2019,760.9605263157895,19769.0,2736.0,9024.0,26279.0,303.614,228.0,57808.0
XWA,2019,864.6666666666666,725.0,354.0,305.0,1195.0,,,2579.0
PVU,2019,649.5833333333334,3510.0,243.0,885.0,3124.0,77.905,1057.0,7762.0
OME,2019,203.0,460.0,149.0,507.0,1320.0,,,2436.0
ALO,2019,831.25,2504.0,933.0,2487.0,4051.0,,,9975.0
KTN,2019,1014.1875,5304.0,969.0,2617.0,7301.0,,,16191.0
BQN,2020,492.0,2192.0,103.0,1548.0,2061.0,,,5904.0
SCK,2019,639.8823529411765,3519.0,2068.0,1605.0,3686.0,,,10878.0
DAL,2019,15144.666666666666,187200.0,18988.0,148224.0,279694.0,210.7839821270474,94825.0,634106.0
AKN,2019,10.666666666666666,29.0,0.0,3.0,0.0,,,32.0
GSP,2019,1483.8652482269504,70876.0,13606.0,32880.0,91726.0,234.5988888888889,4431.0,209088.0
AGS,2019,915.1923076923077,15182.0,5821.0,7100.0,19353.0,,,47456.0
MHT,2019,1155.047619047619,31210.0,5957.0,11072.0,48413.0,255.79649165120597,13611.0,96652.0
CNY,2019,768.5,4372.0,784.0,967.0,3099.0,,,9222.0
PIR,2019,1315.2222222222222,5891.0,1272.0,1251.0,3423.0,,,11837.0
ADQ,2019,262.6666666666667,1412.0,399.0,455.0,886.0,,,3152.0
BZN,2019,733.1470588235294,28422.0,4481.0,10958.0,30905.0,273.7818518518518,1428.0,74766.0
PSC,2019,1483.6785714285713,17915.0,4429.0,3365.0,15817.0,233.638,228.0,41526.0
LRD,2019,655.9791666666666,14632.0,1360.0,5071.0,10424.0,,,31487.0
TUS,2019,2045.6605504587155,83743.0,8860.0,28990.0,100743.0,297.52967342342333,10601.0,222336.0
SWO,2019,560.8333333333334,2141.0,569.0,1380.0,2640.0,,,6730.0
PIH,2019,567.5833333333334,3143.0,1672.0,409.0,1587.0,,,6811.0
HOB,2019,880.0,5397.0,341.0,2028.0,4554.0,,,12320.0
MOT,2019,914.1333333333333,12485.0,3458.0,3477.0,7959.0,245.09,191.0,27379.0
OAK,2019,3785.7241379310344,155185.0,6774.0,64974.0,210156.0,240.65294051204813,88080.0,437089.0
PGD,2019,8092.416666666667,34755.0,8806.0,14552.0,38846.0,,,96959.0
LGB,2019,2552.6507936507937,56753.0,4365.0,14405.0,84801.0,268.2851398601399,30874.0,160324.0
BRW,2019,170.16666666666666,158.0,100.0,345.0,1436.0,,,2039.0
LSE,2019,1137.875,10182.0,3016.0,4618.0,9432.0,,,27248.0
DSM,2019,1355.9548387096775,69324.0,17467.0,32950.0,90270.0,242.5525541125541,7250.0,210011.0
BUR,2019,3030.244680851064,105994.0,7732.0,36858.0,133065.0,254.31064280763906,52259.0,283649.0
MDW,2019,17386.975,212559.0,28948.0,118590.0,332957.0,205.4286933229813,111554.0,693054.0
BFM,2020,85.2,286.0,0.0,135.0,5.0,,,426.0
IAH,2019,17799.61842105263,702130.0,180368.0,800580.0,1021210.0,253.21157049955667,128810.0,2704288.0
LBE,2019,1342.3333333333333,3778.0,1588.0,5021.0,5721.0,,,16108.0
CIU,2019,871.3333333333334,3554.0,3241.0,668.0,1946.0,,,9409.0
GRB,2019,1102.402985074627,28879.0,9911.0,11001.0,23950.0,,,73741.0
AUS,2019,4745.803797468355,256967.0,36971.0,125217.0,329793.0,226.8034920634921,60724.0,748948.0
CHS,2019,1781.5919540229886,108266.0,18956.0,49581.0,132907.0,214.86747252747256,20327.0,309710.0
RSW,2019,3536.7008547008545,145552.0,19049.0,86811.0,162097.0,233.90738815789473,35165.0,413509.0
IDA,2019,626.5,8289.0,1054.0,1264.0,4376.0,,,14983.0
SPS,2019,708.5,2156.0,799.0,1322.0,4225.0,,,8502.0
GUC,2019,455.3333333333333,2443.0,1147.0,614.0,1242.0,,,5446.0
STX,2019,259.3,3938.0,678.0,1521.0,1511.0,,,7648.0
MLB,2019,672.0967741935484,7228.0,1246.0,3910.0,8406.0,,,20790.0
BTR,2019,1122.3953488372092,44670.0,7593.0,13995.0,30268.0,,,96526.0
OAJ,2019,1348.7916666666667,9775.0,2826.0,4154.0,15579.0,,,32334.0
SGF,2019,1791.896551724138,32824.0,8743.0,18684.0,43623.0,,,103874.0
EWN,2019,1181.3333333333333,8811.0,2628.0,3860.0,13053.0,,,28352.0
ONT,2019,2068.0925925925926,80980.0,7143.0,22568.0,112357.0,270.4966677080271,45655.0,223048.0
SWF,2019,913.9722222222222,17686.0,3164.0,2847.0,9114.0,277.8920211167513,2936.0,32811.0
TOL,2019,633.2777777777778,5502.0,3219.0,3236.0,10841.0,,,22798.0
BRD,2019,840.0833333333334,2753.0,5452.0,447.0,1429.0,,,10081.0
HRL,2019,622.1756756756756,19213.0,3749.0,5952.0,17052.0,191.8475,859.0,45966.0
MKE,2019,2435.592105263158,122792.0,17973.0,51186.0,177912.0,225.56151374933904,23361.0,369863.0
CMI,2019,3452.75,10751.0,4551.0,7454.0,18638.0,,,41394.0
MSP,2019,11444.818181818182,581825.0,210756.0,370955.0,722676.0,235.30460526315784,83461.0,1886212.0
SBP,2019,3111.1923076923076,32576.0,8585.0,8596.0,31098.0,,,80855.0
MBS,2019,1728.9130434782608,16941.0,6976.0,3053.0,12795.0,,,39765.0
ACK,2019,1776.7857142857142,8679.0,3990.0,2124.0,10082.0,197.9475,602.0,24875.0
BJI,2019,613.3333333333334,2609.0,2427.0,676.0,1648.0,,,7360.0
PAE,2019,1571.8,5288.0,180.0,2447.0,7803.0,162.63272727272724,3436.0,15718.0
RIC,2019,2001.017857142857,123364.0,22669.0,51016.0,138647.0,253.18837885154068,14366.0,335696.0
GUM,2019,559.0,3801.0,28.0,584.0,2295.0,,,6708.0
OTZ,2019,281.25,2062.0,291.0,518.0,504.0,,,3375.0
MKG,2019,1347.75,8146.0,1215.0,1289.0,5523.0,,,16173.0
HPN,2019,3032.8153846153846,74330.0,14093.0,26827.0,81529.0,279.17787944983826,15492.0,196779.0
HYS,2019,2340.25,15121.0,1127.0,2654.0,9166.0,,,28068.0
SAV,2019,1509.9483870967742,76103.0,18768.0,37680.0,101303.0,210.39734848484846,8644.0,233854.0
OGG,2019,2505.8260869565215,84999.0,5077.0,24468.0,57886.0,,,172430.0
HVN,2019,723.375,2619.0,473.0,1877.0,6584.0,,,11553.0
DLG,2019,140.66666666666666,343.0,0.0,10.0,69.0,,,422.0
LEX,2019,1308.03125,46717.0,8089.0,19024.0,51586.0,,,125416.0
LIH,2019,1097.5967741935483,32645.0,2195.0,10089.0,23004.0,,,67933.0
PBI,2019,3503.798165137615,134199.0,14601.0,76135.0,156607.0,233.88637681159426,36036.0,381542.0
OGD,2019,72.5,303.0,87.0,165.0,315.0,,,870.0
ITO,2019,564.2916666666666,6707.0,563.0,750.0,5471.0,,,13491.0
ISN,2019,621.4,2995.0,971.0,796.0,1452.0,,,6214.0
ACT,2019,1178.6153846153845,4890.0,1214.0,2008.0,7210.0,,,15322.0
ITH,2019,789.2222222222222,5047.0,2631.0,1013.0,5515.0,,,14206.0
LWS,2019,323.9166666666667,1496.0,1165.0,400.0,826.0,,,3887.0
ESC,2019,804.0833333333334,2909.0,3260.0,591.0,2889.0,,,9649.0
PIE,2019,9270.833333333334,36754.0,10232.0,16347.0,47789.0,95.11108108108107,8191.0,111122.0
ORH,2019,1435.235294117647,12344.0,1231.0,2490.0,8179.0,,,24244.0
BPT,2019,809.5,2365.0,1833.0,1777.0,3739.0,,,9714.0
GCC,2019,856.8333333333334,4706.0,314.0,1309.0,3953.0,,,10282.0
WYS,2019,113.33333333333333,391.0,112.0,64.0,113.0,,,680.0
GRR,2019,1727.8333333333333,89183.0,18275.0,44823.0,106425.0,254.32532894736843,8434.0,258706.0
ACV,2019,3712.5833333333335,18034.0,5420.0,2809.0,18288.0,,,44551.0
APN,2019,752.3333333333334,2309.0,3050.0,993.0,2676.0,,,9028.0
LBF,2019,1028.1666666666667,7338.0,856.0,1171.0,2973.0,,,12338.0
RHI,2019,935.5833333333334,4620.0,3263.0,924.0,2420.0,,,11227.0
OKC,2019,2336.507042253521,111906.0,26504.0,49961.0,143222.0,251.75793939393935,11745.0,331593.0
TYR,2019,718.4444444444445,3349.0,2407.0,1699.0,5477.0,,,12932.0
CHA,2019,1317.5697674418604,36206.0,10892.0,15433.0,50767.0,,,113298.0
RFD,2019,532.5,3293.0,338.0,1205.0,1533.0,,,6369.0
EKO,2019,439.3333333333333,2262.0,2261.0,295.0,454.0,,,5272.0
CDV,2019,451.0833333333333,1891.0,205.0,954.0,2363.0,,,5413.0
CLL,2019,731.6285714285714,11735.0,1307.0,4236.0,8329.0,,,25607.0
FNT,2019,572.463768115942,15961.0,1879.0,6005.0,15626.0,189.4,220.0,39471.0
SAN,2019,6667.186046511628,291334.0,33941.0,169473.0,363325.0,249.68612577639755,86411.0,858073.0
PRC,2019,811.9166666666666,3613.0,206.0,1130.0,4794.0,,,9743.0
LCK,2019,1231.4166666666667,7259.0,1549.0,1728.0,4210.0,90.58749999999998,742.0,14746.0
